fpkmX	fpkmY	highlight	gene_short_name
ENSMUSG00000072815	1	1	FALSE	Gm7978
ENSMUSG00000072816	1	1	FALSE	Gm6468
ENSMUSG00000072817	1	1	FALSE	Gm10424
ENSMUSG00000072818	1	1	FALSE	Gm16513
ENSMUSG00000072820	1	1	FALSE	Gm6367
ENSMUSG00000072821	1	1	FALSE	Gm6351
ENSMUSG00000072822	1	1	FALSE	BC061212
ENSMUSG00000072823	1	1	FALSE	Gm16429
ENSMUSG00000072824	1	1	FALSE	Gm7792
ENSMUSG00000072825	19.207	42.5121	FALSE	AW555464
ENSMUSG00000072826	1	1	FALSE	Gm16427
ENSMUSG00000072828	1	1	FALSE	4932430I15Rik
ENSMUSG00000072829	74.3508	131.671	FALSE	Gm7292
ENSMUSG00000072830	1	1.0163017	FALSE	Gm10425
ENSMUSG00000072834	1	1	FALSE	Gm12298
ENSMUSG00000072837	1.284639	2.59281	FALSE	Mir546
ENSMUSG00000072843	1	1.0133265	FALSE	Gm10428
ENSMUSG00000072844	3.08418	1.441218	FALSE	G530011O06Rik
ENSMUSG00000072845	1.0205386	1	FALSE	Tmprss11a
ENSMUSG00000072847	8.16075	9.39299	FALSE	A530017D24Rik
ENSMUSG00000072849	1	1	FALSE	Serpina1e
ENSMUSG00000072852	3.39548	2.45188	FALSE	2310040G07Rik
ENSMUSG00000072855	1	1.398797	FALSE	Gm10430
ENSMUSG00000072872	15.4542	19.2032	FALSE	Rybp
ENSMUSG00000072874	1	1	FALSE	Gm6116
ENSMUSG00000072875	4.99421	1.388053	FALSE	Gpr27
ENSMUSG00000072878	1.448509	1.349662	FALSE	1700123L14Rik
ENSMUSG00000072880	2.22896	1	FALSE	Gm10431
ENSMUSG00000072884	1.0494406	1.31613	FALSE	Gm10433
ENSMUSG00000072888	1	1	FALSE	Gm5647
ENSMUSG00000072889	3.30334	8.43316	FALSE	Nfxl1
ENSMUSG00000072893	3.80978	6.35153	FALSE	4933439C10Rik
ENSMUSG00000072894	1	1.0379964	FALSE	Ppp1r2-ps2
ENSMUSG00000072898	1.803721	1	FALSE	Gm10434
ENSMUSG00000072900	1	1	FALSE	Mir540
ENSMUSG00000072902	1.0511242	1.00540591	FALSE	Gm10435
ENSMUSG00000072905	1	1	FALSE	Gm5662
ENSMUSG00000072906	1	1	FALSE	Gm8332
ENSMUSG00000072907	1	1	FALSE	Gm10436
ENSMUSG00000072909	1	1	FALSE	Gm16368
ENSMUSG00000072910	1	1	FALSE	Gm16381
ENSMUSG00000072915	8.43002	7.65621	FALSE	Gm12258
ENSMUSG00000072918	1	1	FALSE	1700022K14Rik
ENSMUSG00000072919	1.049565	1.137066	FALSE	4933437F05Rik
ENSMUSG00000072921	1	1	FALSE	Gm15091
ENSMUSG00000072922	1	1	FALSE	Gm15097
ENSMUSG00000072923	1	1	FALSE	Gm10439
ENSMUSG00000072924	1	1	FALSE	Gm15085
ENSMUSG00000072925	1	1	FALSE	Ott
ENSMUSG00000072928	1	1	FALSE	Gm15127
ENSMUSG00000072929	1	1	FALSE	Gm15109
ENSMUSG00000072930	1	1	FALSE	Gm15107
ENSMUSG00000072931	1	1	FALSE	Gm15080
ENSMUSG00000072932	1	1	FALSE	Gm15128
ENSMUSG00000072934	1.51755	1.224053	FALSE	Gm15070
ENSMUSG00000072940	1	1	FALSE	Gm10443
ENSMUSG00000072941	1.43962	11.2689	FALSE	Sod3
ENSMUSG00000072944	1	1	FALSE	Nup62cl
ENSMUSG00000072945	1	1	FALSE	Ripply1
ENSMUSG00000072946	6.84111	11.9427	FALSE	Ptgr2
ENSMUSG00000072949	3.4946	3.94281	FALSE	Acot1
ENSMUSG00000072950	1	1	FALSE	Gm10444
ENSMUSG00000072952	1	1	FALSE	Gm5878
ENSMUSG00000072955	2.49869	2.95738	FALSE	Tmsb15l
ENSMUSG00000072960	1.847979	1.32665	FALSE	BC065397
ENSMUSG00000072962	1	1.053875	FALSE	Gm16401
ENSMUSG00000072963	1	1.139931	FALSE	Gm10447
ENSMUSG00000072964	24.8028	21.9091	FALSE	Bhlhb9
ENSMUSG00000072966	10.19462	33.1056	FALSE	Gprasp2
ENSMUSG00000072968	1	1	FALSE	Gm17728
ENSMUSG00000072969	9.84093	14.2007	FALSE	Armcx5
ENSMUSG00000072972	1.461886	1.84172	FALSE	Adam4
ENSMUSG00000072974	1	1.421624	FALSE	Gm4787
ENSMUSG00000072978	1	1.0489252	FALSE	Gm5830
ENSMUSG00000072980	1	2.12687	FALSE	Oip5
ENSMUSG00000072982	1	1.0135525	FALSE	9230009I02Rik
ENSMUSG00000072983	1	1	FALSE	4933414I15Rik
ENSMUSG00000072995	1	1	FALSE	Cpxcr1
ENSMUSG00000072999	1.0492963	1	FALSE	Gm15401
ENSMUSG00000073000	1	1	FALSE	Gm10451
ENSMUSG00000073001	1	1	FALSE	Cylc1
ENSMUSG00000073002	1	1	FALSE	Vamp5
ENSMUSG00000073006	1	1	FALSE	Gm732
ENSMUSG00000073007	1	1	FALSE	Fam46d
ENSMUSG00000073008	1	1	FALSE	Gpr174
ENSMUSG00000073010	1	1	FALSE	Gm5127
ENSMUSG00000073012	1	1	FALSE	Fnd3c2
ENSMUSG00000073016	13.0492	6.12041	FALSE	Uprt
ENSMUSG00000073018	1	1	FALSE	Gm1070
ENSMUSG00000073027	1	1	FALSE	Dmrtc1b
ENSMUSG00000073028	1	1	FALSE	Igkv4-71
ENSMUSG00000073043	1	1	FALSE	Atoh1
ENSMUSG00000073045	1	1	FALSE	Gm5570
ENSMUSG00000073051	1	1	FALSE	Gm14812
ENSMUSG00000073052	1	1	FALSE	D130052B06Rik
ENSMUSG00000073057	1	1	FALSE	Gm10462
ENSMUSG00000073058	1	1	FALSE	Gm10463
ENSMUSG00000073060	1.0208032	1	FALSE	Zxda
ENSMUSG00000073062	2.26756	2.1881	FALSE	Zxdb
ENSMUSG00000073063	4.78377	1	FALSE	Hbq1b
ENSMUSG00000073067	1.452342	1.155236	FALSE	9130019P16Rik
ENSMUSG00000073068	1	1	FALSE	Gm8914
ENSMUSG00000073069	1	1	FALSE	Mageb2
ENSMUSG00000073072	1	1	FALSE	G930045G22Rik
ENSMUSG00000073073	1.618363	1.678847	FALSE	Gm8098
ENSMUSG00000073077	1.443197	1.0495823	FALSE	Gm7173
ENSMUSG00000073079	3.03316	7.04974	FALSE	Srp54c
ENSMUSG00000073083	1	1	FALSE	Fam177a
ENSMUSG00000073085	1	1	FALSE	4930428D18Rik
ENSMUSG00000073090	1	1.398448	FALSE	Gm7932
ENSMUSG00000073094	1	1	FALSE	4930428E23Rik
ENSMUSG00000073096	18.9231	12.7444	FALSE	Lrrc61
ENSMUSG00000073101	1	1	FALSE	5730522E02Rik
ENSMUSG00000073102	1.219328	6.37526	FALSE	Ccdc164
ENSMUSG00000073103	1	1	FALSE	Gm10466
ENSMUSG00000073108	1	1	FALSE	Olfr237-ps1
ENSMUSG00000073109	1	1	FALSE	Olfr441
ENSMUSG00000073110	1	1	FALSE	Olfr444
ENSMUSG00000073111	1	1	FALSE	Olfr446
ENSMUSG00000073113	9.58828	10.11163	FALSE	Heatr5b
ENSMUSG00000073116	1.0163289	1.258761	FALSE	Gm10471
ENSMUSG00000073117	1	1.119484	FALSE	Gm7347
ENSMUSG00000073119	1.0186376	1.0894125	FALSE	Speer4a
ENSMUSG00000073125	1.255792	1.19014	FALSE	Xlr3b
ENSMUSG00000073129	1	1	FALSE	Gm10472
ENSMUSG00000073130	1.38834	1	FALSE	Gm1141
ENSMUSG00000073131	31.7378	14.9902	FALSE	Vma21
ENSMUSG00000073139	30.0174	12.4085	FALSE	BC023829
ENSMUSG00000073141	1	1	FALSE	4930567H17Rik
ENSMUSG00000073142	1	1	FALSE	6030469F06Rik
ENSMUSG00000073144	3.91388	1.107234	FALSE	4930599N23Rik
ENSMUSG00000073145	1	1	FALSE	Gm12000
ENSMUSG00000073146	1.139145	1.033344	FALSE	Gm10474
ENSMUSG00000073147	12.4706	2.13552	FALSE	5031425E22Rik
ENSMUSG00000073152	1	1.00845262	FALSE	Gm10475
ENSMUSG00000073154	1	1	FALSE	9330158H04Rik
ENSMUSG00000073155	4.61441	9.88356	FALSE	1810058I24Rik
ENSMUSG00000073158	1.675621	1.231902	FALSE	9030624G23Rik
ENSMUSG00000073164	1.957927	1.287478	FALSE	2410018L13Rik
ENSMUSG00000073166	1	1	FALSE	Gm20472
ENSMUSG00000073173	1	1	FALSE	Gm10477
ENSMUSG00000073174	1	1.0207806	FALSE	Magi2
ENSMUSG00000073176	1.719343	1.749607	FALSE	Zfp449
ENSMUSG00000073177	1	1	FALSE	Gm773
ENSMUSG00000073179	1	1.122547	FALSE	Gm10478
ENSMUSG00000073183	1	1	FALSE	Gm17680
ENSMUSG00000073184	2.64656	1.143216	FALSE	Gm10479
ENSMUSG00000073187	2.06923	1.0381329	FALSE	Gm5784
ENSMUSG00000073197	1.388373	1.421662	FALSE	5730507C01Rik
ENSMUSG00000073198	1.0830609	1	FALSE	Gm10480
ENSMUSG00000073207	1.0354981	2.09804	FALSE	Ccdc160
ENSMUSG00000073208	1	1	FALSE	Speer4c
ENSMUSG00000073209	1	1.0861668	FALSE	Klf14
ENSMUSG00000073212	1.128361	1.208747	FALSE	Gm10481
ENSMUSG00000073226	1	1	FALSE	Gm10482
ENSMUSG00000073229	1.150824	1.106479	FALSE	Rpl15-ps2
ENSMUSG00000073231	1.0198729	1.068872	FALSE	Gm10483
ENSMUSG00000073233	1	1.012299	FALSE	Gm9144
ENSMUSG00000073234	1	1	FALSE	Gm8773
ENSMUSG00000073236	3.70863	4.69722	FALSE	2500004C02Rik
ENSMUSG00000073240	9.62169	23.43	FALSE	2410017P09Rik
ENSMUSG00000073242	1.0394015	1	FALSE	Gm10485
ENSMUSG00000073243	1	1	FALSE	Gm9
ENSMUSG00000073245	1	1	FALSE	Gm14819
ENSMUSG00000073247	1	1	FALSE	Gm10486
ENSMUSG00000073253	1	1	FALSE	Gm10487
ENSMUSG00000073255	1	1	FALSE	Gm14632
ENSMUSG00000073257	1	1	FALSE	Gm10488
ENSMUSG00000073263	1	1	FALSE	Gm4836
ENSMUSG00000073267	1	1	FALSE	Gm5935
ENSMUSG00000073274	3.42566	1.477073	FALSE	Gm14636
ENSMUSG00000073288	1.96702	1.559899	FALSE	Gm10489
ENSMUSG00000073290	1	1	FALSE	Gm10490
ENSMUSG00000073291	1	1	FALSE	Gm10491
ENSMUSG00000073293	7.58895	7.61477	FALSE	Nudt10
ENSMUSG00000073294	1.267209	1	FALSE	AU022751
ENSMUSG00000073295	11.1704	8.45159	FALSE	Nudt11
ENSMUSG00000073366	1	1.190818	FALSE	Gm10492
ENSMUSG00000073367	2.75325	5.69815	FALSE	Gm10493
ENSMUSG00000073371	1	1	FALSE	Gm6594
ENSMUSG00000073374	1.741458	1.515006	FALSE	C030034I22Rik
ENSMUSG00000073375	1	1	FALSE	Lrrc30
ENSMUSG00000073376	1	1	FALSE	Gm10495
ENSMUSG00000073377	1	1	FALSE	AU016765
ENSMUSG00000073380	1	1	FALSE	Arrdc5
ENSMUSG00000073383	1	1.188817	FALSE	Kcnh8
ENSMUSG00000073386	1	1	FALSE	9830107B12Rik
ENSMUSG00000073388	8.93412	1.617458	FALSE	A330017A19Rik
ENSMUSG00000073393	1.390692	3.72668	FALSE	B230354K17Rik
ENSMUSG00000073394	5.3328	1.994627	FALSE	Gm10497
ENSMUSG00000073396	1	1	FALSE	Gm6084
ENSMUSG00000073399	1	1.0503008	FALSE	Trim40
ENSMUSG00000073400	1	1.0478125	FALSE	Trim10
ENSMUSG00000073402	1	1	FALSE	Gm8909
ENSMUSG00000073403	3.38641	1.990999	FALSE	Gm10499
ENSMUSG00000073405	1	1.0608562	FALSE	C920025E04Rik
ENSMUSG00000073406	3.20761	2.52388	FALSE	H2-Bl
ENSMUSG00000073407	1	1	FALSE	Gm6034
ENSMUSG00000073408	1	1	FALSE	Dpcr1
ENSMUSG00000073409	1.953793	1.573634	FALSE	H2-Q6
ENSMUSG00000073411	1.904488	10.09577	FALSE	H2-D1
ENSMUSG00000073412	1	3.37153	FALSE	Lst1
ENSMUSG00000073413	1	1	FALSE	Ly6g6d
ENSMUSG00000073414	1	1	FALSE	AU023871
ENSMUSG00000073415	4.51342	5.00906	FALSE	Gm10501
ENSMUSG00000073418	1	1	FALSE	C4b
ENSMUSG00000073420	1	1	FALSE	Btnl5
ENSMUSG00000073421	1	1	FALSE	H2-Ab1
ENSMUSG00000073422	33.4092	12.7833	FALSE	H2-Ke6
ENSMUSG00000073423	45.9328	18.7487	FALSE	Zfp414
ENSMUSG00000073424	1	1	FALSE	Cyp4f15
ENSMUSG00000073427	1.509197	1.0741304	FALSE	Gm4924
ENSMUSG00000073429	1.0442246	1.0137017	FALSE	C130040N14Rik
ENSMUSG00000073430	1	1	FALSE	Gm10505
ENSMUSG00000073433	2.79784	45.8116	FALSE	Arhgdig
ENSMUSG00000073434	2.53444	2.03581	FALSE	Wdr90
ENSMUSG00000073435	18.618	19.2721	FALSE	Nme3
ENSMUSG00000073436	8.28986	13.1742	FALSE	Eme2
ENSMUSG00000073437	1	1	FALSE	D330041H03Rik
ENSMUSG00000073439	1	1	FALSE	Gm10506
ENSMUSG00000073442	1.214498	2.05097	FALSE	Gm16386
ENSMUSG00000073444	1	1	FALSE	Vmn2r112
ENSMUSG00000073445	1	1	FALSE	Vmn2r111
ENSMUSG00000073448	2.05349	1	FALSE	Gm10509
ENSMUSG00000073452	1.69877	1.118307	FALSE	Zfp97
ENSMUSG00000073455	1.0745949	1.980825	FALSE	Gm3435
ENSMUSG00000073457	1	1	FALSE	Smok2b
ENSMUSG00000073458	1	1	FALSE	Smok2a
ENSMUSG00000073460	1	1.0449404	FALSE	Pnldc1
ENSMUSG00000073465	1	1	FALSE	Park2
ENSMUSG00000073467	1	1.0832095	FALSE	6530411M01Rik
ENSMUSG00000073468	5.50627	23.0177	FALSE	Sft2d1
ENSMUSG00000073469	1.199072	2.00907	FALSE	Rnaset2a
ENSMUSG00000073470	1.0758985	1	FALSE	Gm1604b
ENSMUSG00000073471	2.64454	4.19592	FALSE	Rsph3a
ENSMUSG00000073474	13.4883	9.7296	FALSE	A330023F24Rik
ENSMUSG00000073476	1.0608235	1.566672	FALSE	Gm10516
ENSMUSG00000073478	1	6.63876	FALSE	D730003I15Rik
ENSMUSG00000073481	31.4728	32.2391	FALSE	Mosc2
ENSMUSG00000073482	1	1	FALSE	Gm10517
ENSMUSG00000073485	1.979214	1.0374897	FALSE	Gm16067
ENSMUSG00000073486	1.075396	1.0795424	FALSE	Gm10518
ENSMUSG00000073489	1	1	FALSE	Ifi204
ENSMUSG00000073490	1	1	FALSE	AI607873
ENSMUSG00000073491	1	1	FALSE	Pydc4
ENSMUSG00000073492	1.0636026	1	FALSE	Gm10521
ENSMUSG00000073493	1.0434857	1.0291309	FALSE	Gm17286
ENSMUSG00000073494	1	1	FALSE	Sh2d1b2
ENSMUSG00000073497	1	1	FALSE	AA792892
ENSMUSG00000073498	1	1	FALSE	Gm6502
ENSMUSG00000073499	1	1	FALSE	Gm16522
ENSMUSG00000073500	1	1	FALSE	Gm3106
ENSMUSG00000073509	1	1	FALSE	Gm3176
ENSMUSG00000073510	1	1	FALSE	Gm7647
ENSMUSG00000073514	5.34503	5.35269	FALSE	Dok6
ENSMUSG00000073519	2.37978	3.64958	FALSE	Gm10524
ENSMUSG00000073521	1	1	FALSE	Gm10525
ENSMUSG00000073524	1	1	FALSE	Gm10526
ENSMUSG00000073525	1	1	FALSE	Gm10527
ENSMUSG00000073526	1	1	FALSE	Gm10528
ENSMUSG00000073527	1	1.214902	FALSE	Gm10529
ENSMUSG00000073528	1	4.97705	FALSE	Gm10530
ENSMUSG00000073529	1.0188603	1.00776289	FALSE	F830208F22Rik
ENSMUSG00000073530	1.0552711	1.015232	FALSE	Pappa2
ENSMUSG00000073532	1	1.256439	FALSE	Gm7276
ENSMUSG00000073534	3.51456	1.375622	FALSE	Gm10532
ENSMUSG00000073535	1	1	FALSE	Gm5532
ENSMUSG00000073538	6.04956	3.11975	FALSE	E330020D12Rik
ENSMUSG00000073542	5.98606	3.14267	FALSE	Cep76
ENSMUSG00000073543	10.48866	6.94268	FALSE	Chmp1b
ENSMUSG00000073546	1	1.0340403	FALSE	F730048M01Rik
ENSMUSG00000073551	1	1	FALSE	Spink13
ENSMUSG00000073554	1	1	FALSE	Gm6960
ENSMUSG00000073555	1	1	FALSE	Gm4951
ENSMUSG00000073557	23.4416	11.7691	FALSE	Ppp1r12b
ENSMUSG00000073559	1	1.0309308	FALSE	Gm8618
ENSMUSG00000073563	27.8487	24.4653	FALSE	Csnk1g3
ENSMUSG00000073565	14.9625	1.0062208	FALSE	Prr16
ENSMUSG00000073567	1	1	FALSE	Tnfaip8
ENSMUSG00000073568	1	1.0168554	FALSE	Gm949
ENSMUSG00000073569	1	1	FALSE	Gm10540
ENSMUSG00000073572	1	1	FALSE	Gm10542
ENSMUSG00000073573	1	1	FALSE	Spink11
ENSMUSG00000073574	1	1	FALSE	Grxcr2
ENSMUSG00000073586	1.130335	1	FALSE	Gm10543
ENSMUSG00000073590	1	1	FALSE	3222401L13Rik
ENSMUSG00000073591	1.630555	4.36758	FALSE	Pcdhb22
ENSMUSG00000073593	1.755283	2.0311	FALSE	Gm10544
ENSMUSG00000073594	1.561046	1.215397	FALSE	Gm10545
ENSMUSG00000073596	1	1	FALSE	2900060B14Rik
ENSMUSG00000073598	1	1.00954477	FALSE	1700066B19Rik
ENSMUSG00000073599	1	1	FALSE	Ecscr
ENSMUSG00000073600	1	1.51562	FALSE	Gm1614
ENSMUSG00000073601	1	1	FALSE	Serpinb3c
ENSMUSG00000073602	1.100306	1	FALSE	Serpinb3b
ENSMUSG00000073607	1.972708	1.234581	FALSE	Gm10548
ENSMUSG00000073608	1	1.0191556	FALSE	Gm6086
ENSMUSG00000073609	6.73334	4.69739	FALSE	D2hgdh
ENSMUSG00000073610	1	1	FALSE	Gm10549
ENSMUSG00000073616	61.0808	175.317	FALSE	Myeov2
ENSMUSG00000073617	8.2313	7.79804	FALSE	Hdac4
ENSMUSG00000073623	1	1.273706	FALSE	5830472F04Rik
ENSMUSG00000073627	4.53903	1.865028	FALSE	C130036L24Rik
ENSMUSG00000073628	1	1.0640445	FALSE	Gm10552
ENSMUSG00000073631	1	1	FALSE	Gm10553
ENSMUSG00000073632	1	1.0205159	FALSE	Gm15433
ENSMUSG00000073633	1.256272	1.577779	FALSE	Fbxo36
ENSMUSG00000073639	30.8618	41.349	FALSE	Rab18
ENSMUSG00000073640	1	1.0319597	FALSE	Rpl27-ps3
ENSMUSG00000073643	5.47022	3.11489	FALSE	Wdfy1
ENSMUSG00000073646	1	1	FALSE	Gm10556
ENSMUSG00000073647	9.54074	12.0334	FALSE	Gm10557
ENSMUSG00000073650	1	1.122555	FALSE	Gm216
ENSMUSG00000073652	1	1	FALSE	Apol7d
ENSMUSG00000073656	1.88291	2.72635	FALSE	Gm10558
ENSMUSG00000073658	1	1	FALSE	Crygb
ENSMUSG00000073664	6.53561	7.05747	FALSE	Nbeal1
ENSMUSG00000073672	1	1.0107187	FALSE	9930005F22Rik
ENSMUSG00000073674	1.355631	1.241814	FALSE	Gm6644
ENSMUSG00000073675	1	1.157427	FALSE	Gm10561
ENSMUSG00000073676	56.9671	134.247	FALSE	Hspe1
ENSMUSG00000073678	1.450504	28.0629	FALSE	Pgap1
ENSMUSG00000073679	1	1	FALSE	Gm10562
ENSMUSG00000073680	1.202556	1.00885597	FALSE	Tmem88b
ENSMUSG00000073681	1	1.275398	FALSE	1500002C15Rik
ENSMUSG00000073682	1	1	FALSE	Gm10563
ENSMUSG00000073684	7.43965	8.67666	FALSE	2610002J02Rik
ENSMUSG00000073686	1	1.273407	FALSE	Gm10564
ENSMUSG00000073699	1	1	FALSE	Gm833
ENSMUSG00000073700	6.2757	7.0246	FALSE	Klhl21
ENSMUSG00000073702	212.707	129.679	FALSE	Rpl31
ENSMUSG00000073705	2.27716	2.14775	FALSE	Apitd1
ENSMUSG00000073716	1	1.366367	FALSE	Gm13241
ENSMUSG00000073719	9.09601	6.1777	FALSE	Vps13d
ENSMUSG00000073721	1	1	FALSE	Gm13125
ENSMUSG00000073722	1	1	FALSE	4931408C20Rik
ENSMUSG00000073723	1	1	FALSE	Gm13102
ENSMUSG00000073724	1	1	FALSE	Pramel4
ENSMUSG00000073725	14.9865	38	FALSE	Lmbrd1
ENSMUSG00000073726	1	1	FALSE	Gm13043
ENSMUSG00000073728	1	1	FALSE	Gm10565
ENSMUSG00000073729	1	1	FALSE	Gm6420
ENSMUSG00000073730	1	1	FALSE	4933415F23Rik
ENSMUSG00000073731	1	1	FALSE	AI507597
ENSMUSG00000073733	1	1.873043	FALSE	6330545A04Rik
ENSMUSG00000073735	1	1	FALSE	Defb18
ENSMUSG00000073737	1.201862	1.252363	FALSE	Gm10566
ENSMUSG00000073738	1	1	FALSE	Gm10567
ENSMUSG00000073739	1.18062	1.0261288	FALSE	Gm16287
ENSMUSG00000073741	1	1	FALSE	4732440D04Rik
ENSMUSG00000073747	1	1	FALSE	Gm7534
ENSMUSG00000073749	1	2.61579	FALSE	A330069E16Rik
ENSMUSG00000073752	1	1	FALSE	Gm10570
ENSMUSG00000073753	2.49611	1.832734	FALSE	Gm10571
ENSMUSG00000073755	37.9149	34.1612	FALSE	5730409E04Rik
ENSMUSG00000073758	1	1.157984	FALSE	1700029G01Rik
ENSMUSG00000073759	1	1	FALSE	4933407E24Rik
ENSMUSG00000073761	1.961872	1.730636	FALSE	4933427I04Rik
ENSMUSG00000073764	1	1	FALSE	Gm12888
ENSMUSG00000073765	1	1	FALSE	Gm12863
ENSMUSG00000073766	1	1	FALSE	Olfr1328
ENSMUSG00000073767	1	1	FALSE	Olfr1329
ENSMUSG00000073768	1	1	FALSE	Olfr1330
ENSMUSG00000073769	1	1	FALSE	Olfr1331
ENSMUSG00000073770	1	1	FALSE	Olfr1333
ENSMUSG00000073771	3.67134	9.05019	FALSE	Btbd19
ENSMUSG00000073774	1	1.0459396	FALSE	Kncn
ENSMUSG00000073775	5.37331	5.00819	FALSE	Kti12
ENSMUSG00000073778	1	1	FALSE	Gm10574
ENSMUSG00000073779	1.303011	1.067134	FALSE	B230314M03Rik
ENSMUSG00000073781	1	1	FALSE	Gm6471
ENSMUSG00000073785	1	1.0155307	FALSE	Krtap5-5
ENSMUSG00000073786	1	1	FALSE	Gm7579
ENSMUSG00000073787	1	1.163903	FALSE	Gm10575
ENSMUSG00000073788	11.7756	2.6158	FALSE	Gm10576
ENSMUSG00000073789	1	1	FALSE	Gm10577
ENSMUSG00000073791	18.4596	2.85519	FALSE	Efcab7
ENSMUSG00000073792	5.83096	6.47188	FALSE	Alg6
ENSMUSG00000073794	1	1	FALSE	I0C0044D17Rik
ENSMUSG00000073795	1.188014	1.145122	FALSE	6430531B16Rik
ENSMUSG00000073797	1	1	FALSE	Gm12650
ENSMUSG00000073802	1	1	FALSE	Cdkn2b
ENSMUSG00000073803	1	1	FALSE	4930544L04Rik
ENSMUSG00000073804	1	1.127533	FALSE	Nps
ENSMUSG00000073805	1.0106181	5.84091	FALSE	Fam196a
ENSMUSG00000073806	1	1	FALSE	Gm10580
ENSMUSG00000073807	1	1	FALSE	Gm10581
ENSMUSG00000073808	1	1	FALSE	Gm10582
ENSMUSG00000073809	1	1	FALSE	Gm10583
ENSMUSG00000073810	1	1	FALSE	Ifnz
ENSMUSG00000073811	1	1	FALSE	Ifna12
ENSMUSG00000073812	1	1	FALSE	Gm12597
ENSMUSG00000073817	1	1	FALSE	Gm11239
ENSMUSG00000073818	1	1	FALSE	Gm11238
ENSMUSG00000073819	1	1	FALSE	Gm11236
ENSMUSG00000073821	1	1	FALSE	8030451A03Rik
ENSMUSG00000073822	1	1.306394	FALSE	Gm2529
ENSMUSG00000073823	1	1	FALSE	Gm10586
ENSMUSG00000073830	1.0667381	1	FALSE	Mup14
ENSMUSG00000073832	1	1	FALSE	Mup15
ENSMUSG00000073834	1	1	FALSE	Mup11
ENSMUSG00000073835	1	1	FALSE	Gm16002
ENSMUSG00000073838	9.31076	22.5017	FALSE	Tufm
ENSMUSG00000073839	1	1	FALSE	Mup12
ENSMUSG00000073840	1	1	FALSE	Mup-ps2
ENSMUSG00000073842	1	1	FALSE	Mup7
ENSMUSG00000073843	1	1.240467	FALSE	Gm12542
ENSMUSG00000073844	1	1.0791135	FALSE	Gm6252
ENSMUSG00000073846	1	1	FALSE	Gm12526
ENSMUSG00000073853	2.64169	3.49719	FALSE	Eef2k
ENSMUSG00000073854	1	1	FALSE	AI427809
ENSMUSG00000073856	3.37067	1.0658711	FALSE	Iqck
ENSMUSG00000073858	1	1	FALSE	Itpripl2
ENSMUSG00000073859	1	1	FALSE	Itpripl2
ENSMUSG00000073860	1	1	FALSE	Gm829
ENSMUSG00000073862	1	1	FALSE	Gm5600
ENSMUSG00000073866	1	1	FALSE	B430319F04Rik
ENSMUSG00000073867	2.64248	2.03934	FALSE	AA474408
ENSMUSG00000073868	1.0109753	1	FALSE	Gm10590
ENSMUSG00000073869	1	1	FALSE	Gm10591
ENSMUSG00000073871	1	1	FALSE	Gm10592
ENSMUSG00000073872	1	1	FALSE	Gm10593
ENSMUSG00000073873	1	1	FALSE	Gm10594
ENSMUSG00000073874	1	1	FALSE	4933409K07Rik
ENSMUSG00000073875	8.6783	2.67464	FALSE	Gm10595
ENSMUSG00000073876	1	1	FALSE	Gm13305
ENSMUSG00000073877	1.324828	1.0463042	FALSE	Gm13306
ENSMUSG00000073878	1	1	FALSE	Gm13304
ENSMUSG00000073879	2.2879	2.00144	FALSE	Gm5859
ENSMUSG00000073880	1	1	FALSE	Gm10596
ENSMUSG00000073881	1	1	FALSE	Gm3892
ENSMUSG00000073882	1	1	FALSE	Gm10597
ENSMUSG00000073883	1	1	FALSE	Gm10598
ENSMUSG00000073884	1	1	FALSE	Ccl21b
ENSMUSG00000073886	1.892523	1.342789	FALSE	Gm10600
ENSMUSG00000073888	120.547	89.5136	FALSE	Ccl27a
ENSMUSG00000073889	10.96173	4.79573	FALSE	Il11ra1
ENSMUSG00000073890	1	1	FALSE	Olfr477
ENSMUSG00000073891	1	1	FALSE	Olfr476
ENSMUSG00000073892	1	1	FALSE	Olfr473
ENSMUSG00000073893	1	1	FALSE	Olfr472
ENSMUSG00000073894	1	1	FALSE	Rbmxl2
ENSMUSG00000073896	1	1	FALSE	Olfr716
ENSMUSG00000073897	1	1	FALSE	Olfr17
ENSMUSG00000073898	1	1	FALSE	Olfr713
ENSMUSG00000073899	1	1	FALSE	Olfr1532-ps1
ENSMUSG00000073900	1	1	FALSE	Olfr704
ENSMUSG00000073901	1	1	FALSE	Olfr703
ENSMUSG00000073902	1	1.0111409	FALSE	Gm1966
ENSMUSG00000073906	1	1.216719	FALSE	Olfr692
ENSMUSG00000073907	1	1	FALSE	Olfr689
ENSMUSG00000073908	1	1	FALSE	Olfr687
ENSMUSG00000073909	1	1	FALSE	Olfr688
ENSMUSG00000073910	1.00904992	1	FALSE	Mob3b
ENSMUSG00000073911	1	1	FALSE	Olfr681
ENSMUSG00000073912	1	1	FALSE	Olfr679
ENSMUSG00000073913	1	1	FALSE	Olfr678
ENSMUSG00000073914	1	1	FALSE	Olfr677
ENSMUSG00000073915	1	1	FALSE	Olfr676
ENSMUSG00000073916	1	1	FALSE	Olfr669
ENSMUSG00000073917	1	1	FALSE	Olfr665
ENSMUSG00000073919	1	1	FALSE	Olfr663
ENSMUSG00000073920	1	1	FALSE	Olfr661
ENSMUSG00000073922	1	1	FALSE	Olfr659
ENSMUSG00000073923	1	1	FALSE	Olfr657
